Unnamed: 0,id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,created_at,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_banner_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,updated,isFake,timestamp,crawled_at,test_set_1,test_set_2
6225,1649895942,// Laura //,_CallMeLaura,15871,1145,897,7538,7,Tue Aug 06 09:31:26 +0000 2013,http://t.co/wNl1YpJNYo,en,Madrid,"Madrid, Spain (-5)",,,1.0,http://pbs.twimg.com/profile_images/588388581200293889/2CIn7KIR_normal.jpg,https://pbs.twimg.com/profile_banners/1649895942/1430414761,1.0,https://pbs.twimg.com/profile_background_images/592738811857145856/eWHnTIjf.jpg,0,https://pbs.twimg.com/profile_images/588388581200293889/2CIn7KIR_normal.jpg,0,1.0,0,http://pbs.twimg.com/profile_background_images/592738811857145856/eWHnTIjf.jpg,0,D8BBFD,7200.0,,,,,,I just can't get you out of my head,,,15-03-2016 16:01,0.0,06-08-2013 11:31,02-05-2015 10:40,0.0,0.0
6599,618575022,Felton Lambert,feltonbf,36,14,303,1,0,Mon Jun 25 22:30:50 +0000 2012,,en,,"SUZANO,SP,BRASIL",1.0,,,http://a0.twimg.com/profile_images/3311626071/5e9fbb3d281b673ce1d4dd91252a605c_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3311626071/5e9fbb3d281b673ce1d4dd91252a605c_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"� COM UITO ORGULHO QUE FIGURO NOS ANAIS DA HIST�RIA DA CIDADE DE SUZANO,SP: A PRIMEIRA MULHER EFETIVA NA GUARDA UNICIPAL DA CIDADE!",,,12-06-2013 18:38,1.0,,,,
2300,617785240,Particia Erickson,particiaikz,24,12,272,0,0,Mon Jun 25 04:51:21 +0000 2012,,en,,VR created by AI,1.0,,,http://a0.twimg.com/profile_images/3001130080/953f1386c30a1ff16cb7415571432e0a_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3001130080/953f1386c30a1ff16cb7415571432e0a_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"Waste your im at my web site, http://t.co/lJQqg83o. Play Picture Sudoku or free Flash Games",,,12-06-2013 18:38,1.0,,,,
130,1176157068,Lucilla Howell,HowelltzbLucill,17,14,166,0,0,Wed Feb 13 17:13:46 +0000 2013,,en,,La regi�n m�s transparente.,1.0,,,http://a0.twimg.com/profile_images/3301416104/e9e9b995760965c0f78feb3362c66819_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3301416104/e9e9b995760965c0f78feb3362c66819_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,I Love @justinbieber n @mileycyrus ?,,,12-06-2013 18:38,1.0,,,,
1755,56321548,Batman ,Dukhi_Engineer,27608,1061,313,180,25,Mon Jul 13 08:18:02 +0000 2009,http://t.co/qcAB58e0eT,en,Hawaii,Bombay,,,,http://pbs.twimg.com/profile_images/593485280688119808/YKFruSbR_normal.jpg,https://pbs.twimg.com/profile_banners/56321548/1427394903,,https://pbs.twimg.com/profile_background_images/378800000040242094/c118cb521a770face9688658236d1d76.gif,333333,https://pbs.twimg.com/profile_images/593485280688119808/YKFruSbR_normal.jpg,0,,DDEEF6,http://pbs.twimg.com/profile_background_images/378800000040242094/c118cb521a770face9688658236d1d76.gif,50505,F0EC6E,-36000.0,,,,,,Pogonophile| Chelsea FC supporter| Student| Narcissist| Ambivert|  Cinephile| @ChelseaIndia | Personal views| Habitual Liar,,,15-03-2016 15:56,0.0,13-07-2009 10:18,01-05-2015 21:59,0.0,0.0
3593,1038481676,News This Second,NewsThisSecond,399555,3584,2907,6455,135,Thu Dec 27 01:09:46 +0000 2012,http://t.co/sy4swICsOp,en,London,Real Time Live Updates ,,,1.0,http://pbs.twimg.com/profile_images/552949326700621826/G8Wz5m8p_normal.jpeg,https://pbs.twimg.com/profile_banners/1038481676/1416838074,1.0,https://pbs.twimg.com/profile_background_images/378800000170092812/UDb7CxeB.jpeg,333333,https://pbs.twimg.com/profile_images/552949326700621826/G8Wz5m8p_normal.jpeg,FFFFFF,,DDEEF6,http://pbs.twimg.com/profile_background_images/378800000170092812/UDb7CxeB.jpeg,FF6699,ED0E0E,3600.0,,,,,,The world isn't nine to five and neither are we. Our service is available around the clock so expect quality real time news around the clock.,,,15-03-2016 15:59,0.0,27-12-2012 02:09,01-05-2015 22:20,1.0,1.0
2158,309461019,Mahmood Khattab,mahmoodkhattab,2183,188,148,922,1,Thu Jun 02 03:53:29 +0000 2011,,en,,"Tulsa, OK",1.0,,,http://pbs.twimg.com/profile_images/549815774420824064/6Zi06fnq_normal.jpeg,https://pbs.twimg.com/profile_banners/309461019/1367540664,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/549815774420824064/6Zi06fnq_normal.jpeg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,15-03-2016 16:07,0.0,02-06-2011 05:53,01-05-2015 20:15,0.0,0.0
5111,50034798,Alicia Cox-Hall,AliciaLifeChngr,18745,553,1856,81,8,Tue Jun 23 17:11:58 +0000 2009,http://t.co/xlyCSVNy6q,en,Central Time (US & Canada),"Memphis, TN",,,1.0,http://pbs.twimg.com/profile_images/567740014889402368/SIZcuDcU_normal.jpeg,https://pbs.twimg.com/profile_banners/50034798/1424194395,1.0,https://pbs.twimg.com/profile_background_images/472096773666660352/n-J9h6ry.jpeg,070A0F,https://pbs.twimg.com/profile_images/567740014889402368/SIZcuDcU_normal.jpeg,FFFFFF,1.0,C9C9C9,http://pbs.twimg.com/profile_background_images/472096773666660352/n-J9h6ry.jpeg,BF1238,BF1238,-18000.0,,,,,,"I am a God-fearing woman, CEO/Founder of GLHRF, a minister, a mother of 2 beautiful children and an Avon & Iaso Representive.",,,15-03-2016 15:54,0.0,23-06-2009 19:11,01-05-2015 20:30,0.0,0.0
6688,1130310120,Holley Bond,HolleyBond1,27,11,258,0,0,Tue Jan 29 07:22:20 +0000 2013,,en,,Paradise,1.0,,,http://a0.twimg.com/profile_images/3301651407/5f4829dacf5735d06f88d883e526eab2_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3301651407/5f4829dacf5735d06f88d883e526eab2_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"I tweet about unique fundraising ideas, profitale fundraiser events and fundraising activities, especially tose that incorporate barter and trade.",,,12-06-2013 18:38,1.0,,,,
5258,1126192496,Jae Sandoval,JaeSandoval,18,14,246,0,0,Sun Jan 27 20:54:02 +0000 2013,,en,,All Dolled Up Studio,1.0,,,http://a0.twimg.com/profile_images/3301854468/d76789d4fcaf5921ab7f8d242951922c_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3301854468/d76789d4fcaf5921ab7f8d242951922c_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"I love doing nails it's fun and excitin to see what I can come up with! located in Gilbert, AZ http://www.alldolledupstudionet/",,,12-06-2013 18:38,1.0,,,,
1414,1174357974,Fumiko Valdez,ValdezhrwFumiko,16,11,208,0,0,Wed Feb 13 08:22:02 +0000 2013,,en,,"Vancouver, BC, Canada",1.0,,,http://a0.twimg.com/profile_images/3305365105/7958ba44189794ff483082a090fde527_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3305365105/7958ba44189794ff483082a090fde527_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"I love words and Vancouver and I wear glasses. Yes, I'm a geek but no, I can't repair your computer.  can knit you  scarf though.",,,12-06-2013 18:38,1.0,,,,
5147,1175724174,Arvilla Cooke,CookedjqArvilla,21,13,203,0,0,Wed Feb 13 15:47:35 +0000 2013,,en,,?Research In Motion Limited?,1.0,,,http://a0.twimg.com/profile_images/3305239944/293a93d914a6bb27f4202d2c2765c10d_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3305239944/293a93d914a6bb27f4202d2c2765c10d_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,This accout is Unavailable go follow @fadilrhman to get information about blackerry,,,12-06-2013 18:38,1.0,,,,
5132,2905689080,SOUMISREE,Soumisreechowd1,9292,553,359,2279,4,Fri Nov 21 03:57:49 +0000 2014,,en,,,1.0,,1.0,http://pbs.twimg.com/profile_images/593368090332639232/dvPcx6Me_normal.jpg,https://pbs.twimg.com/profile_banners/2905689080/1430306648,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/593368090332639232/dvPcx6Me_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,I love PaNi.....I want PaNi,,,15-03-2016 16:00,0.0,21-11-2014 04:57,01-05-2015 22:52,1.0,1.0
2736,1130419537,Charlena Gibson,CharlenaGibson,25,13,258,0,0,Tue Jan 29 08:14:47 +0000 2013,,en,,Chicago,1.0,,,http://a0.twimg.com/profile_images/3303321306/6a3ba1603cb9836edab277cca6f088d8_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3303321306/6a3ba1603cb9836edab277cca6f088d8_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"I would like t meet some people ;) If you follow me, then i follow you, thats imple. :* to all my followers!",,,12-06-2013 18:38,1.0,,,,
540,624223536,Justin Gibbs,JustinLaloGibbs,2855,767,175,1453,9,Sun Jul 01 22:28:25 +0000 2012,,en,Pacific Time (US & Canada),Northern California,,,,http://pbs.twimg.com/profile_images/3114922768/8f187cde3030338e67b761d124fa1d4a_normal.jpeg,https://pbs.twimg.com/profile_banners/624223536/1388303356,1.0,https://pbs.twimg.com/profile_background_images/775333766/601656d2ef2aeb0a135e44f590597ba0.jpeg,333333,https://pbs.twimg.com/profile_images/3114922768/8f187cde3030338e67b761d124fa1d4a_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/775333766/601656d2ef2aeb0a135e44f590597ba0.jpeg,C0DEED,0084B4,-25200.0,,,,,,"I make games. Sometimes I play them, too. http://t.co/QCpo71yPk8 justin@wyrd-games.net",,,15-03-2016 15:57,0.0,02-07-2012 00:28,01-05-2015 16:19,0.0,0.0
4241,1176030852,Shanika Arline,ArlineyhoShanik,18,9,206,2,0,Wed Feb 13 16:48:40 +0000 2013,,en,,New York,1.0,,,http://a0.twimg.com/profile_images/3305227321/69446d18b6fdb5be809d20000b232922_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3305227321/69446d18b6fdb5be809d20000b232922_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,A,,,12-06-2013 18:38,1.0,,,,
237,271619712,Jeisson Mart�nez D.,jeismart89,1,3,448,0,0,Thu Mar 24 21:42:56 +0000 2011,,es,,"Casanare, Colombia",1.0,,,http://a0.twimg.com/profile_images/1285882854/IMG0151A_normal.jpg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/1285882854/IMG0151A_normal.jpg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,11-06-2013 17:39,1.0,,,,
6073,1176337327,Jene Lore,LoresqwJene,18,7,196,0,0,Wed Feb 13 17:46:12 +0000 2013,,en,,706OR662,1.0,,,http://a0.twimg.com/profile_images/3307030364/175ec05aa1f133eaf2c49ffa2016f3cb_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3307030364/175ec05aa1f133eaf2c49ffa2016f3cb_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,A DPE YONG MAN THAT ENJOYS THE FINER THINGS,,,11-06-2013 17:39,1.0,,,,
3601,617817961,Eladia Blankenship,eladiafu,29,19,228,0,0,Mon Jun 25 05:44:35 +0000 2012,,en,,Karsava,1.0,,,http://a0.twimg.com/profile_images/3188339696/d32e911711638546d2c2cd05ee12a499_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3188339696/d32e911711638546d2c2cd05ee12a499_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,The fe Of Sin -,,,12-06-2013 18:38,1.0,,,,
2193,578904059,????????? ??????,AleksandrValeev,14537,865,250,0,20,Sun May 13 12:11:09 +0000 2012,https://t.co/v3wipSaiAs,ru,Abu Dhabi,??????,,,1.0,http://pbs.twimg.com/profile_images/545441297562365952/IJR-maKx_normal.jpeg,https://pbs.twimg.com/profile_banners/578904059/1399160637,1.0,https://pbs.twimg.com/profile_background_images/462739187196653568/yRYO76Xc.jpeg,333333,https://pbs.twimg.com/profile_images/545441297562365952/IJR-maKx_normal.jpeg,FFFFFF,1.0,E6F6F9,http://pbs.twimg.com/profile_background_images/462739187196653568/yRYO76Xc.jpeg,DBE9ED,CC3366,14400.0,,,,,,??????? ?????????????? ???????? ?? #??????? #????????? #??????? #news??????? ???????? ?? ?????? #???24#??????????????? #AleksandrValeev,,,15-03-2016 15:54,0.0,13-05-2012 14:11,01-05-2015 15:22,0.0,0.0
256,152165747,Farah Al Hamoui,farahalhamoui,21694,609,403,2472,1,Sat Jun 05 07:08:38 +0000 2010,,en,Beijing,,,,1.0,http://pbs.twimg.com/profile_images/587987268251455489/g-nMGbEK_normal.jpg,https://pbs.twimg.com/profile_banners/152165747/1383322377,,https://pbs.twimg.com/profile_background_images/819285313/73f17e851bdaafb58aa5e827fa69eeb7.jpeg,333333,https://pbs.twimg.com/profile_images/587987268251455489/g-nMGbEK_normal.jpg,0,1.0,EFEFEF,http://pbs.twimg.com/profile_background_images/819285313/73f17e851bdaafb58aa5e827fa69eeb7.jpeg,131516,997300,28800.0,,,,,,I'm complicated.,,,15-03-2016 16:04,0.0,05-06-2010 09:08,01-05-2015 13:07,0.0,0.0
6722,624058980,Kav S,KavSook,2819,93,304,133,0,Sun Jul 01 18:33:43 +0000 2012,http://t.co/YlEOgtr6fp,en,La Paz,Trinidad,,,1.0,http://pbs.twimg.com/profile_images/476027721697337344/j-J9ayno_normal.jpeg,https://pbs.twimg.com/profile_banners/624058980/1402347012,1.0,https://pbs.twimg.com/profile_background_images/636849172/4fk9yf9273vsvs0yjxvm.jpeg,333333,https://pbs.twimg.com/profile_images/476027721697337344/j-J9ayno_normal.jpeg,0,,DDEEF6,http://pbs.twimg.com/profile_background_images/636849172/4fk9yf9273vsvs0yjxvm.jpeg,FADADD,E01B7A,-14400.0,,,,,,"If you think adventure is dangerous, try routine, it's lethal.",,,15-03-2016 15:57,0.0,01-07-2012 20:33,01-05-2015 16:19,0.0,0.0
1141,1174648291,Theressa Santos,SantosuzzTheres,14,8,200,0,0,Wed Feb 13 09:49:06 +0000 2013,,en,,"Shakopee, MN.",1.0,,,http://a0.twimg.com/profile_images/3304446357/54035ca5d59e6486ba21613609f177e8_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3304446357/54035ca5d59e6486ba21613609f177e8_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"If ur real I'll follow u back.I love movies, music & reality tv.Big fan of Duran Duran & Soundgaren.Love al things vampire.My motto is chicks rule,boys drool.",,,12-06-2013 18:38,1.0,,,,
1228,546533556,#20DaysOfDallas ,DairyPena,11864,583,407,2007,0,Fri Apr 06 02:27:41 +0000 2012,http://t.co/aEUJjLbS0R,es,Atlantic Time (Canada),,,,1.0,http://pbs.twimg.com/profile_images/591625257284317184/VAD8pJj4_normal.jpg,https://pbs.twimg.com/profile_banners/546533556/1429557868,1.0,https://pbs.twimg.com/profile_background_images/378800000175391760/8zLnC-tC.jpeg,333333,https://pbs.twimg.com/profile_images/591625257284317184/VAD8pJj4_normal.jpg,0,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/378800000175391760/8zLnC-tC.jpeg,0099B9,DD2E44,-10800.0,,,,,,Mentally dating with CAMERON DALLAS|| CAM notice me 11.02.2014 ??,,,15-03-2016 15:55,0.0,06-04-2012 04:27,01-05-2015 13:51,0.0,0.0
1771,619411152,Enoch Burton,enochytl,30,17,276,0,0,Tue Jun 26 18:55:28 +0000 2012,,en,,Texas,1.0,,,http://a0.twimg.com/profile_images/2979585018/3c0bd009e9f395739e80479893fa0bcf_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/2979585018/3c0bd009e9f395739e80479893fa0bcf_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,Workplace Safety & Health - Promoting the safety of workers hrough education and training - The Workplace afety Store,,,12-06-2013 18:38,1.0,,,,
89,716723184,Belen Washington,belenwashingto,21,12,211,0,0,Wed Jul 25 20:38:17 +0000 2012,,en,,Second star to the right... ?,1.0,,,http://a0.twimg.com/profile_images/2907998067/b6875d28f9308d156245b48e8e360e5c_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/2907998067/b6875d28f9308d156245b48e8e360e5c_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"You know I�ll be your life, your voice, your reson o be, my love, my heart, is breathing for this moment in time...",,,12-06-2013 18:38,1.0,,,,
4000,617320424,Samantha Riddle,samanthaxejlr,32,17,325,0,0,Sun Jun 24 17:44:41 +0000 2012,,en,,California,1.0,,,http://a0.twimg.com/profile_images/3307422751/3f5dc6ea6dd03cef8214fbafa76d25b9_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3307422751/3f5dc6ea6dd03cef8214fbafa76d25b9_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,never egret something tha once made you smile.,,,12-06-2013 18:38,1.0,,,,
1436,15809964,Amy Urbach ,amyurbach,59543,4126,4094,2170,195,Mon Aug 11 16:23:55 +0000 2008,http://t.co/8FoNzxwfBu,en,Central Time (US & Canada),"Edmond, Oklahoma ",,,1.0,http://pbs.twimg.com/profile_images/573250855262023680/ZPf_detg_normal.jpeg,https://pbs.twimg.com/profile_banners/15809964/1394473793,1.0,https://pbs.twimg.com/profile_background_images/620710623/9ksg80bdvnhpz6nufffn.png,333333,https://pbs.twimg.com/profile_images/573250855262023680/ZPf_detg_normal.jpeg,EEEEEE,,FFFFFF,http://pbs.twimg.com/profile_background_images/620710623/9ksg80bdvnhpz6nufffn.png,C0DEED,0084B4,-18000.0,,,,,,Wife to @EricUrbach | Mom to 2 | Stepmom to 3 | Founder Blended & Bonded | Nerium International | ?? #Twitterstepmoms,,,15-03-2016 16:02,0.0,11-08-2008 18:23,01-05-2015 13:30,0.0,0.0
6504,619912196,Paulette Conrad,pauletteconra,19,13,263,0,0,Wed Jun 27 11:35:07 +0000 2012,,en,,Shrewsbury,1.0,,,http://a0.twimg.com/profile_images/3246017179/e06c7f4f75387ab9222b87a9c907bdb2_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3246017179/e06c7f4f75387ab9222b87a9c907bdb2_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"Work in a male prison, apple jnkie, writer, runner, can befound either in the gym or in Starbucks. Lives with my boyfriend and the cat. http://t.co/tBQgYDNW",,,12-06-2013 18:38,1.0,,,,
3323,1174710902,Crystle Pope,PopewqiCrystle,21,9,228,0,0,Wed Feb 13 10:07:54 +0000 2013,,en,,"Mid-Wales, UK.",1.0,,,http://a0.twimg.com/profile_images/3305313611/146f6d55a2bc551809b33772f4483ccb_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3305313611/146f6d55a2bc551809b33772f4483ccb_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"I love performing rts, my family, my riends and my life. I love seeing people have a great time & hate not being there when i'm needed. #LiveLife",,,12-06-2013 18:38,1.0,,,,
4434,1174562730,Jesica Asberry,AsberrypvtJesic,15,12,212,0,0,Wed Feb 13 09:25:34 +0000 2013,,en,,"janauba,minasgerais,brasil",1.0,,,http://a0.twimg.com/profile_images/3305358446/ef541f313726dc2616975ce89d561953_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3305358446/ef541f313726dc2616975ce89d561953_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"eu sou sincero,eu falonacara e na lata,comigo e assim escreveu nao leu e anaufabeto.",,,12-06-2013 18:38,1.0,,,,
2240,1176223429,Janie Edmondson,EdmondsonoihJan,20,9,172,0,0,Wed Feb 13 17:23:12 +0000 2013,,en,,clark pampanga,1.0,,,http://a0.twimg.com/profile_images/3300710538/b1569af6739441315947a5776b1c5e0a_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3300710538/b1569af6739441315947a5776b1c5e0a_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,12-06-2013 18:38,1.0,,,,
4913,185933483,ajie ramadhan,ajie_ramadhan,26,6,536,0,0,Thu Sep 02 05:02:09 +0000 2010,http://gokeysaya.blogspot.com,en,,"medan,sumatera utara",1.0,,,http://a0.twimg.com/profile_images/2349367014/vetton_ru_383__3__normal.jpg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/2349367014/vetton_ru_383__3__normal.jpg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"y gni lha aqu,cari tw ajj yh ndry...",,,12-06-2013 18:38,1.0,,,,
5446,2595110809,Ariel Junior,JayB00ty,1595,193,173,766,0,Sun Jun 29 17:32:55 +0000 2014,,en,,,1.0,,1.0,http://pbs.twimg.com/profile_images/579581157274042368/AlL-sXfN_normal.jpg,https://pbs.twimg.com/profile_banners/2595110809/1428374633,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/579581157274042368/AlL-sXfN_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,,,,15-03-2016 15:57,0.0,29-06-2014 19:32,01-05-2015 18:49,0.0,0.0
2846,434269508,muamer,mSero_,14280,603,432,3920,1,Sun Dec 11 17:01:18 +0000 2011,http://t.co/EadcoJZkvL,en,Pacific Time (US & Canada),,,,1.0,http://pbs.twimg.com/profile_images/579140424490704897/rXTUWPBi_normal.jpg,https://pbs.twimg.com/profile_banners/434269508/1427914436,1.0,https://pbs.twimg.com/profile_background_images/378800000096737035/a434a2710d7e1766d929e9fb759dbabf.png,333333,https://pbs.twimg.com/profile_images/579140424490704897/rXTUWPBi_normal.jpg,FFFFFF,,F6F6F6,http://pbs.twimg.com/profile_background_images/378800000096737035/a434a2710d7e1766d929e9fb759dbabf.png,ACDED6,38543,-25200.0,,,,,,#Lakernation,,,15-03-2016 16:07,0.0,11-12-2011 18:01,02-05-2015 09:07,0.0,0.0
3427,618758991,Tashina Oconnor,tashinabwg,20,11,282,0,0,Tue Jun 26 03:14:10 +0000 2012,,en,,Venezuela,1.0,,,http://a0.twimg.com/profile_images/2997663065/b86fb68f5e5e02e1ab6171a432b6a2fb_normal.jpeg,,1.0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/2997663065/b86fb68f5e5e02e1ab6171a432b6a2fb_normal.jpeg,C0DEED,,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"Reggaeton, Rp, Hip - Hop R& 24/7",,,12-06-2013 18:38,1.0,,,,
4485,361417698,Joe Newlin,newlinla,2434,2498,2468,1136,90,Wed Aug 24 19:13:35 +0000 2011,http://t.co/o2jvECNCKZ,en,Pacific Time (US & Canada),"Los Angeles, CA",1.0,,1.0,http://pbs.twimg.com/profile_images/472059422223499266/RypMt1th_normal.jpeg,https://pbs.twimg.com/profile_banners/361417698/1401383188,1.0,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/472059422223499266/RypMt1th_normal.jpeg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,-25200.0,,,,,,"Communications/strategic consulting for nonprofits, unions, campaigns. Organizing communities, words, colors, bits and bytes. #1u #p2 #UniteBlue",,,15-03-2016 16:08,0.0,24-08-2011 21:13,02-05-2015 01:15,1.0,1.0
